periodo;edades;Hombres;Mujeres;fuente
2017;75;-142225;172668;INE. Padrón Continuo
2017;76;-169296;211279;INE. Padrón Continuo
2017;77;-107109;140375;INE. Padrón Continuo
2017;78;-118392;157154;INE. Padrón Continuo
2017;79;-127686;173693;INE. Padrón Continuo
2017;80;-131745;187609;INE. Padrón Continuo
2017;81;-123150;176949;INE. Padrón Continuo
2017;82;-114633;170368;INE. Padrón Continuo
2017;83;-109110;167653;INE. Padrón Continuo
2017;84;-99734;158807;INE. Padrón Continuo
2017;85;-86454;141954;INE. Padrón Continuo
2017;86;-76297;134400;INE. Padrón Continuo
2017;87;-64059;117321;INE. Padrón Continuo
2017;88;-54613;105728;INE. Padrón Continuo
2017;89;-43442;88649;INE. Padrón Continuo
2017;90;-36048;77915;INE. Padrón Continuo
2017;91;-27819;64008;INE. Padrón Continuo
2017;92;-21747;53196;INE. Padrón Continuo
2017;93;-16760;42363;INE. Padrón Continuo
2017;94;-12171;33889;INE. Padrón Continuo
2017;95;-8448;24525;INE. Padrón Continuo
2017;96;-5605;17875;INE. Padrón Continuo
2017;97;-3509;11814;INE. Padrón Continuo
2017;98;-2293;8474;INE. Padrón Continuo
2017;99;-1442;5913;INE. Padrón Continuo
2017;100+;-3199;12182;INE. Padrón Continuo
2018;0;-194399;183466;INE. Padrón Continuo
2018;1;-211534;200342;INE. Padrón Continuo
2018;2;-217549;205881;INE. Padrón Continuo
2018;3;-223775;210440;INE. Padrón Continuo
2018;4;-221696;210092;INE. Padrón Continuo
2018;5;-236106;222577;INE. Padrón Continuo
2018;6;-242750;228741;INE. Padrón Continuo
2018;7;-248267;234771;INE. Padrón Continuo
2018;8;-253952;238599;INE. Padrón Continuo
2018;9;-265494;250293;INE. Padrón Continuo
2018;10;-255819;241682;INE. Padrón Continuo
2018;11;-254294;240707;INE. Padrón Continuo
2018;12;-248265;236841;INE. Padrón Continuo
2018;13;-247742;234245;INE. Padrón Continuo
2018;14;-242799;231779;INE. Padrón Continuo
2018;15;-235128;222839;INE. Padrón Continuo
2018;16;-232149;220765;INE. Padrón Continuo
2018;17;-234992;219993;INE. Padrón Continuo
2018;18;-230817;217764;INE. Padrón Continuo
2018;19;-226786;212081;INE. Padrón Continuo
2018;20;-229952;218660;INE. Padrón Continuo
2018;21;-228571;218847;INE. Padrón Continuo
2018;22;-230348;221006;INE. Padrón Continuo
2018;23;-234272;226264;INE. Padrón Continuo
2018;24;-243759;236417;INE. Padrón Continuo
2018;25;-251492;245634;INE. Padrón Continuo
2018;26;-252308;246601;INE. Padrón Continuo
2018;27;-255780;252592;INE. Padrón Continuo
2018;28;-261266;259007;INE. Padrón Continuo
2018;29;-266686;265848;INE. Padrón Continuo
2018;30;-271221;271333;INE. Padrón Continuo
2018;31;-278406;280136;INE. Padrón Continuo
2018;32;-288965;289829;INE. Padrón Continuo
2018;33;-301806;301958;INE. Padrón Continuo
2018;34;-313097;312310;INE. Padrón Continuo
2018;35;-333177;330304;INE. Padrón Continuo
2018;36;-349985;344172;INE. Padrón Continuo
2018;37;-368582;360914;INE. Padrón Continuo
2018;38;-379850;371603;INE. Padrón Continuo
2018;39;-398884;387234;INE. Padrón Continuo
2018;40;-406024;391002;INE. Padrón Continuo
2018;41;-412342;399317;INE. Padrón Continuo
2018;42;-409948;395192;INE. Padrón Continuo
2018;43;-406074;393668;INE. Padrón Continuo
2018;44;-395850;383238;INE. Padrón Continuo
2018;45;-393360;381677;INE. Padrón Continuo
2018;46;-385748;376346;INE. Padrón Continuo
2018;47;-379814;371887;INE. Padrón Continuo
2018;48;-373780;369116;INE. Padrón Continuo
2018;49;-369504;367081;INE. Padrón Continuo
2018;50;-369992;370439;INE. Padrón Continuo
2018;51;-360482;360826;INE. Padrón Continuo
2018;52;-355253;359435;INE. Padrón Continuo
2018;53;-358531;364392;INE. Padrón Continuo
2018;54;-340309;346435;INE. Padrón Continuo
2018;55;-327124;335830;INE. Padrón Continuo
2018;56;-317611;328316;INE. Padrón Continuo
2018;57;-317744;329565;INE. Padrón Continuo
2018;58;-307581;320332;INE. Padrón Continuo
2018;59;-299203;313229;INE. Padrón Continuo
2018;60;-289879;306076;INE. Padrón Continuo
2018;61;-268815;285341;INE. Padrón Continuo
2018;62;-259553;276635;INE. Padrón Continuo
2018;63;-244878;264422;INE. Padrón Continuo
2018;64;-244772;263574;INE. Padrón Continuo
2018;65;-243062;261439;INE. Padrón Continuo
2018;66;-225366;245889;INE. Padrón Continuo
2018;67;-217753;239811;INE. Padrón Continuo
2018;68;-222948;249615;INE. Padrón Continuo
2018;69;-230644;260117;INE. Padrón Continuo
2018;70;-208462;236996;INE. Padrón Continuo
2018;71;-195485;226703;INE. Padrón Continuo
2018;72;-201077;235496;INE. Padrón Continuo
2018;73;-188114;222636;INE. Padrón Continuo
2018;74;-181557;217956;INE. Padrón Continuo
2018;75;-153369;185938;INE. Padrón Continuo
2018;76;-137768;170124;INE. Padrón Continuo
2018;77;-163483;207719;INE. Padrón Continuo
2018;78;-102784;137465;INE. Padrón Continuo
2018;79;-113229;153551;INE. Padrón Continuo
2018;80;-121414;169075;INE. Padrón Continuo
2018;81;-124451;181849;INE. Padrón Continuo
2018;82;-115583;170547;INE. Padrón Continuo
2018;83;-106788;163283;INE. Padrón Continuo
2018;84;-100715;159579;INE. Padrón Continuo
2018;85;-91140;149867;INE. Padrón Continuo
2018;86;-77984;132594;INE. Padrón Continuo
2018;87;-67878;124093;INE. Padrón Continuo
2018;88;-56095;106873;INE. Padrón Continuo
2018;89;-46946;94907;INE. Padrón Continuo
2018;90;-36668;77939;INE. Padrón Continuo
2018;91;-29851;67339;INE. Padrón Continuo
2018;92;-22525;54205;INE. Padrón Continuo
2018;93;-17131;44278;INE. Padrón Continuo
2018;94;-12836;34362;INE. Padrón Continuo
2018;95;-9137;26917;INE. Padrón Continuo
2018;96;-6184;18825;INE. Padrón Continuo
2018;97;-4004;13362;INE. Padrón Continuo
2018;98;-2479;8675;INE. Padrón Continuo
2018;99;-1572;6138;INE. Padrón Continuo
2018;100+;-3229;12278;INE. Padrón Continuo
2019;0;-182972;173487;INE. Padrón Continuo
2019;1;-203523;191993;INE. Padrón Continuo
2019;2;-213813;202530;INE. Padrón Continuo
2019;3;-221302;209427;INE. Padrón Continuo
2019;4;-226543;213073;INE. Padrón Continuo
2019;5;-223905;212108;INE. Padrón Continuo
2019;6;-237834;224362;INE. Padrón Continuo
2019;7;-244489;230500;INE. Padrón Continuo
2019;8;-250077;236450;INE. Padrón Continuo
2019;9;-255665;240104;INE. Padrón Continuo
2019;10;-267234;251778;INE. Padrón Continuo
2019;11;-257270;243043;INE. Padrón Continuo
2019;12;-256011;242213;INE. Padrón Continuo
2019;13;-249903;238370;INE. Padrón Continuo
2019;14;-249613;235936;INE. Padrón Continuo
2019;15;-245055;233509;INE. Padrón Continuo
2019;16;-237111;223718;INE. Padrón Continuo
2019;17;-235873;222452;INE. Padrón Continuo
2019;18;-241120;224450;INE. Padrón Continuo
2019;19;-236164;222994;INE. Padrón Continuo
2019;20;-231824;217386;INE. Padrón Continuo
2019;21;-235154;224350;INE. Padrón Continuo
2019;22;-233802;224949;INE. Padrón Continuo
2019;23;-236418;227661;INE. Padrón Continuo
2019;24;-240627;233132;INE. Padrón Continuo
2019;25;-250311;243019;INE. Padrón Continuo
2019;26;-258067;252260;INE. Padrón Continuo
2019;27;-258647;252380;INE. Padrón Continuo
2019;28;-261865;258311;INE. Padrón Continuo
2019;29;-266847;264654;INE. Padrón Continuo
2019;30;-272265;270813;INE. Padrón Continuo
2019;31;-276375;275981;INE. Padrón Continuo
2019;32;-282723;284291;INE. Padrón Continuo
2019;33;-293126;293873;INE. Padrón Continuo
2019;34;-305242;305701;INE. Padrón Continuo
2019;35;-316416;315820;INE. Padrón Continuo
2019;36;-335983;333513;INE. Padrón Continuo
2019;37;-352551;347388;INE. Padrón Continuo
2019;38;-370821;363899;INE. Padrón Continuo
2019;39;-381630;374579;INE. Padrón Continuo
2019;40;-400048;389656;INE. Padrón Continuo
2019;41;-406972;393160;INE. Padrón Continuo
2019;42;-413042;401281;INE. Padrón Continuo
2019;43;-410464;396988;INE. Padrón Continuo
2019;44;-406486;395469;INE. Padrón Continuo
2019;45;-396061;384855;INE. Padrón Continuo
2019;46;-393459;383498;INE. Padrón Continuo
2019;47;-386054;377795;INE. Padrón Continuo
2019;48;-379728;373479;INE. Padrón Continuo
2019;49;-373664;370328;INE. Padrón Continuo
2019;50;-369127;368291;INE. Padrón Continuo
2019;51;-369580;371720;INE. Padrón Continuo
2019;52;-359852;361835;INE. Padrón Continuo
2019;53;-354546;360268;INE. Padrón Continuo
2019;54;-357512;365109;INE. Padrón Continuo
2019;55;-339277;347109;INE. Padrón Continuo
2019;56;-326036;336411;INE. Padrón Continuo
2019;57;-316490;328757;INE. Padrón Continuo
2019;58;-316291;329975;INE. Padrón Continuo
2019;59;-306122;320481;INE. Padrón Continuo
2019;60;-297611;313279;INE. Padrón Continuo
2019;61;-288302;306076;INE. Padrón Continuo
2019;62;-267035;285225;INE. Padrón Continuo
2019;63;-257745;276618;INE. Padrón Continuo
2019;64;-242997;264223;INE. Padrón Continuo
2019;65;-242972;263438;INE. Padrón Continuo
2019;66;-240941;261041;INE. Padrón Continuo
2019;67;-222962;245289;INE. Padrón Continuo
2019;68;-215086;238809;INE. Padrón Continuo
2019;69;-219834;248423;INE. Padrón Continuo
2019;70;-226972;258615;INE. Padrón Continuo
2019;71;-204719;235398;INE. Padrón Continuo
2019;72;-191618;224928;INE. Padrón Continuo
2019;73;-196619;233362;INE. Padrón Continuo
2019;74;-183498;220111;INE. Padrón Continuo
2019;75;-176759;215294;INE. Padrón Continuo
2019;76;-148687;183280;INE. Padrón Continuo
2019;77;-133166;167268;INE. Padrón Continuo
2019;78;-157150;203695;INE. Padrón Continuo
2019;79;-98408;134332;INE. Padrón Continuo
2019;80;-107801;149406;INE. Padrón Continuo
2019;81;-114935;163940;INE. Padrón Continuo
2019;82;-116943;175284;INE. Padrón Continuo
2019;83;-107674;163485;INE. Padrón Continuo
2019;84;-98681;155665;INE. Padrón Continuo
2019;85;-92080;150550;INE. Padrón Continuo
2019;86;-82470;140305;INE. Padrón Continuo
2019;87;-69530;122549;INE. Padrón Continuo
2019;88;-59667;113401;INE. Padrón Continuo
2019;89;-48499;96196;INE. Padrón Continuo
2019;90;-39869;83860;INE. Padrón Continuo
2019;91;-30308;67625;INE. Padrón Continuo
2019;92;-24121;57490;INE. Padrón Continuo
2019;93;-17862;45272;INE. Padrón Continuo
2019;94;-13196;35945;INE. Padrón Continuo
2019;95;-9656;27317;INE. Padrón Continuo
2019;96;-6722;20730;INE. Padrón Continuo
2019;97;-4404;14164;INE. Padrón Continuo
2019;98;-2756;9821;INE. Padrón Continuo
2019;99;-1740;6297;INE. Padrón Continuo
2019;100+;-3451;12852;INE. Padrón Continuo
2020;0;-176249;166877;INE. Padrón Continuo
2020;1;-192711;183021;INE. Padrón Continuo
2020;2;-206173;194259;INE. Padrón Continuo
2020;3;-218326;206828;INE. Padrón Continuo
2020;4;-224580;212668;INE. Padrón Continuo
2020;5;-229565;215897;INE. Padrón Continuo
2020;6;-226584;214442;INE. Padrón Continuo
2020;7;-240519;226887;INE. Padrón Continuo
2020;8;-247067;232899;INE. Padrón Continuo
2020;9;-252645;238938;INE. Padrón Continuo
2020;10;-258214;242269;INE. Padrón Continuo
2020;11;-269427;253923;INE. Padrón Continuo
2020;12;-259502;245122;INE. Padrón Continuo
2020;13;-258190;244224;INE. Padrón Continuo
2020;14;-252302;240325;INE. Padrón Continuo
2020;15;-252270;238070;INE. Padrón Continuo
2020;16;-247356;234527;INE. Padrón Continuo
2020;17;-241448;225718;INE. Padrón Continuo
2020;18;-243222;227477;INE. Padrón Continuo
2020;19;-248270;230663;INE. Padrón Continuo
2020;20;-242522;229507;INE. Padrón Continuo
2020;21;-238307;224064;INE. Padrón Continuo
2020;22;-241976;231515;INE. Padrón Continuo
2020;23;-240836;232292;INE. Padrón Continuo
2020;24;-244261;235387;INE. Padrón Continuo
2020;25;-248569;240937;INE. Padrón Continuo
2020;26;-258466;250827;INE. Padrón Continuo
2020;27;-265893;259769;INE. Padrón Continuo
2020;28;-266096;259295;INE. Padrón Continuo
2020;29;-269173;264948;INE. Padrón Continuo
2020;30;-273649;270924;INE. Padrón Continuo
2020;31;-278913;277021;INE. Padrón Continuo
2020;32;-282296;281334;INE. Padrón Continuo
2020;33;-288204;289411;INE. Padrón Continuo
2020;34;-298496;299155;INE. Padrón Continuo
2020;35;-310283;310562;INE. Padrón Continuo
2020;36;-321043;320567;INE. Padrón Continuo
2020;37;-340287;338085;INE. Padrón Continuo
2020;38;-356214;351649;INE. Padrón Continuo
2020;39;-374308;368002;INE. Padrón Continuo
2020;40;-384789;378206;INE. Padrón Continuo
2020;41;-402686;393238;INE. Padrón Continuo
2020;42;-409307;396451;INE. Padrón Continuo
2020;43;-415082;404258;INE. Padrón Continuo
2020;44;-412439;399756;INE. Padrón Continuo
2020;45;-408184;398037;INE. Padrón Continuo
2020;46;-397897;387377;INE. Padrón Continuo
2020;47;-394650;386034;INE. Padrón Continuo
2020;48;-387273;380007;INE. Padrón Continuo
2020;49;-380655;375411;INE. Padrón Continuo
2020;50;-374269;372292;INE. Padrón Continuo
2020;51;-369563;370007;INE. Padrón Continuo
2020;52;-369725;373128;INE. Padrón Continuo
2020;53;-359939;363339;INE. Padrón Continuo
2020;54;-354519;361668;INE. Padrón Continuo
2020;55;-357223;366384;INE. Padrón Continuo
2020;56;-338762;348406;INE. Padrón Continuo
2020;57;-325210;337285;INE. Padrón Continuo
2020;58;-315873;329550;INE. Padrón Continuo
2020;59;-315490;330674;INE. Padrón Continuo
2020;60;-305225;321031;INE. Padrón Continuo
2020;61;-296441;313427;INE. Padrón Continuo
2020;62;-286760;306136;INE. Padrón Continuo
2020;63;-265541;285292;INE. Padrón Continuo
2020;64;-256144;276677;INE. Padrón Continuo
2020;65;-241306;264242;INE. Padrón Continuo
2020;66;-241127;263275;INE. Padrón Continuo
2020;67;-238553;260481;INE. Padrón Continuo
2020;68;-220401;244522;INE. Padrón Continuo
2020;69;-212381;238024;INE. Padrón Continuo
2020;70;-216735;247159;INE. Padrón Continuo
2020;71;-223291;256952;INE. Padrón Continuo
2020;72;-200723;233740;INE. Padrón Continuo
2020;73;-187710;222874;INE. Padrón Continuo
2020;74;-192019;230973;INE. Padrón Continuo
2020;75;-178705;217417;INE. Padrón Continuo
2020;76;-171664;212374;INE. Padrón Continuo
2020;77;-144070;180375;INE. Padrón Continuo
2020;78;-128481;164332;INE. Padrón Continuo
2020;79;-150903;199548;INE. Padrón Continuo
2020;80;-94005;131058;INE. Padrón Continuo
2020;81;-102131;145114;INE. Padrón Continuo
2020;82;-108313;158437;INE. Padrón Continuo
2020;83;-109329;168532;INE. Padrón Continuo
2020;84;-99914;156238;INE. Padrón Continuo
2020;85;-90780;147466;INE. Padrón Continuo
2020;86;-83527;141478;INE. Padrón Continuo
2020;87;-73933;130409;INE. Padrón Continuo
2020;88;-61590;112614;INE. Padrón Continuo
2020;89;-51872;102747;INE. Padrón Continuo
2020;90;-41475;85811;INE. Padrón Continuo
2020;91;-33499;73267;INE. Padrón Continuo
2020;92;-24840;58174;INE. Padrón Continuo
2020;93;-19245;48300;INE. Padrón Continuo
2020;94;-13973;37333;INE. Padrón Continuo
2020;95;-10204;29035;INE. Padrón Continuo
2020;96;-7242;21364;INE. Padrón Continuo
2020;97;-4860;15886;INE. Padrón Continuo
2020;98;-3090;10554;INE. Padrón Continuo
2020;99;-1909;7168;INE. Padrón Continuo
2020;100+;-3732;13576;INE. Padrón Continuo
2021;0;-165066;157483;INE. Padrón Continuo
2021;1;-184358;174277;INE. Padrón Continuo
2021;2;-192706;183049;INE. Padrón Continuo
2021;3;-207975;195979;INE. Padrón Continuo
2021;4;-219278;207518;INE. Padrón Continuo
2021;5;-225105;213358;INE. Padrón Continuo
2021;6;-229827;216189;INE. Padrón Continuo
2021;7;-226994;214996;INE. Padrón Continuo
2021;8;-241025;227261;INE. Padrón Continuo
2021;9;-247622;233401;INE. Padrón Continuo
2021;10;-253127;239300;INE. Padrón Continuo
2021;11;-258406;242613;INE. Padrón Continuo
2021;12;-269870;254262;INE. Padrón Continuo
2021;13;-259774;245434;INE. Padrón Continuo
2021;14;-258644;244710;INE. Padrón Continuo
2021;15;-252967;240799;INE. Padrón Continuo
2021;16;-252458;237862;INE. Padrón Continuo
2021;17;-248888;235253;INE. Padrón Continuo
2021;18;-244855;228123;INE. Padrón Continuo
2021;19;-246333;230380;INE. Padrón Continuo
2021;20;-250219;233104;INE. Padrón Continuo
2021;21;-244541;231729;INE. Padrón Continuo
2021;22;-240376;226587;INE. Padrón Continuo
2021;23;-244271;234153;INE. Padrón Continuo
2021;24;-242842;234626;INE. Padrón Continuo
2021;25;-246257;237715;INE. Padrón Continuo
2021;26;-251070;243141;INE. Padrón Continuo
2021;27;-260396;252863;INE. Padrón Continuo
2021;28;-267593;261476;INE. Padrón Continuo
2021;29;-267573;260652;INE. Padrón Continuo
2021;30;-270724;266348;INE. Padrón Continuo
2021;31;-274834;271973;INE. Padrón Continuo
2021;32;-279711;278081;INE. Padrón Continuo
2021;33;-283061;282217;INE. Padrón Continuo
2021;34;-288940;290425;INE. Padrón Continuo
2021;35;-298902;299948;INE. Padrón Continuo
2021;36;-310662;311245;INE. Padrón Continuo
2021;37;-321367;321290;INE. Padrón Continuo
2021;38;-340348;338689;INE. Padrón Continuo
2021;39;-356110;351977;INE. Padrón Continuo
2021;40;-374035;368269;INE. Padrón Continuo
2021;41;-384232;378481;INE. Padrón Continuo
2021;42;-402128;393378;INE. Padrón Continuo
2021;43;-408481;396312;INE. Padrón Continuo
2021;44;-414169;404222;INE. Padrón Continuo
2021;45;-411571;399814;INE. Padrón Continuo
2021;46;-407252;397907;INE. Padrón Continuo
2021;47;-396837;387116;INE. Padrón Continuo
2021;48;-393574;385974;INE. Padrón Continuo
2021;49;-385906;379894;INE. Padrón Continuo
2021;50;-379387;375224;INE. Padrón Continuo
2021;51;-372948;371896;INE. Padrón Continuo
2021;52;-368186;369625;INE. Padrón Continuo
2021;53;-368213;372530;INE. Padrón Continuo
2021;54;-358309;362957;INE. Padrón Continuo
2021;55;-352772;361240;INE. Padrón Continuo
2021;56;-355618;365851;INE. Padrón Continuo
2021;57;-337034;347611;INE. Padrón Continuo
2021;58;-323397;336572;INE. Padrón Continuo
2021;59;-313940;328620;INE. Padrón Continuo
2021;60;-313216;329515;INE. Padrón Continuo
2021;61;-302926;319916;INE. Padrón Continuo
2021;62;-293835;312230;INE. Padrón Continuo
2021;63;-284134;304854;INE. Padrón Continuo
2021;64;-262733;283877;INE. Padrón Continuo
2021;65;-253051;275161;INE. Padrón Continuo
2021;66;-238463;262725;INE. Padrón Continuo
2021;67;-237836;261469;INE. Padrón Continuo
2021;68;-234665;258450;INE. Padrón Continuo
2021;69;-216572;242480;INE. Padrón Continuo
2021;70;-208146;235717;INE. Padrón Continuo
2021;71;-212031;244496;INE. Padrón Continuo
2021;72;-217917;253851;INE. Padrón Continuo
2021;73;-195470;230589;INE. Padrón Continuo
2021;74;-182249;219527;INE. Padrón Continuo
2021;75;-185685;227212;INE. Padrón Continuo
2021;76;-172241;213406;INE. Padrón Continuo
2021;77;-164742;207939;INE. Padrón Continuo
2021;78;-137658;176093;INE. Padrón Continuo
2021;79;-122184;159986;INE. Padrón Continuo
2021;80;-142522;193413;INE. Padrón Continuo
2021;81;-87950;126277;INE. Padrón Continuo
2021;82;-95015;139031;INE. Padrón Continuo
2021;83;-99963;150860;INE. Padrón Continuo
2021;84;-99973;159249;INE. Padrón Continuo
2021;85;-90172;146195;INE. Padrón Continuo
2021;86;-80832;136925;INE. Padrón Continuo
2021;87;-73337;129527;INE. Padrón Continuo
2021;88;-63957;117881;INE. Padrón Continuo
2021;89;-52278;99995;INE. Padrón Continuo
2021;90;-43017;89652;INE. Padrón Continuo
2021;91;-33541;73395;INE. Padrón Continuo
2021;92;-26407;61240;INE. Padrón Continuo
2021;93;-19112;47473;INE. Padrón Continuo
2021;94;-14443;38466;INE. Padrón Continuo
2021;95;-10076;28924;INE. Padrón Continuo
2021;96;-7251;21844;INE. Padrón Continuo
2021;97;-5001;15611;INE. Padrón Continuo
2021;98;-3229;11339;INE. Padrón Continuo
2021;99;-2075;7349;INE. Padrón Continuo
2021;100+;-3984;14036;INE. Padrón Continuo
2022;0;-165326;155327;INE. Padrón Continuo
2022;1;-174350;166314;INE. Padrón Continuo
2022;2;-185026;175078;INE. Padrón Continuo
2022;3;-195366;185629;INE. Padrón Continuo
2022;4;-209618;197734;INE. Padrón Continuo
2022;5;-220540;208703;INE. Padrón Continuo
2022;6;-226563;214633;INE. Padrón Continuo
2022;7;-231613;217802;INE. Padrón Continuo
2022;8;-228719;216591;INE. Padrón Continuo
2022;9;-242940;228807;INE. Padrón Continuo
2022;10;-249215;234768;INE. Padrón Continuo
2022;11;-254547;240528;INE. Padrón Continuo
2022;12;-259753;243940;INE. Padrón Continuo
2022;13;-271170;255494;INE. Padrón Continuo
2022;14;-261327;246631;INE. Padrón Continuo
2022;15;-260343;246120;INE. Padrón Continuo
2022;16;-254259;241086;INE. Padrón Continuo
2022;17;-255327;239216;INE. Padrón Continuo
2022;18;-254167;238842;INE. Padrón Continuo
2022;19;-249855;232384;INE. Padrón Continuo
2022;20;-249898;233987;INE. Padrón Continuo
2022;21;-253918;236590;INE. Padrón Continuo
2022;22;-247744;235277;INE. Padrón Continuo
2022;23;-243624;230042;INE. Padrón Continuo
2022;24;-247680;237273;INE. Padrón Continuo
2022;25;-246483;237496;INE. Padrón Continuo
2022;26;-249671;240722;INE. Padrón Continuo
2022;27;-253990;245924;INE. Padrón Continuo
2022;28;-262950;254903;INE. Padrón Continuo
2022;29;-270026;263474;INE. Padrón Continuo
2022;30;-269799;262745;INE. Padrón Continuo
2022;31;-272761;268167;INE. Padrón Continuo
2022;32;-276294;273838;INE. Padrón Continuo
2022;33;-280925;279659;INE. Padrón Continuo
2022;34;-284241;283506;INE. Padrón Continuo
2022;35;-289965;291959;INE. Padrón Continuo
2022;36;-299735;301262;INE. Padrón Continuo
2022;37;-311323;312709;INE. Padrón Continuo
2022;38;-322098;322549;INE. Padrón Continuo
2022;39;-340719;340009;INE. Padrón Continuo
2022;40;-356252;353048;INE. Padrón Continuo
2022;41;-373930;369306;INE. Padrón Continuo
2022;42;-383994;379138;INE. Padrón Continuo
2022;43;-401616;393946;INE. Padrón Continuo
2022;44;-408004;397161;INE. Padrón Continuo
2022;45;-413517;404847;INE. Padrón Continuo
2022;46;-410926;400422;INE. Padrón Continuo
2022;47;-406481;398322;INE. Padrón Continuo
2022;48;-395916;387631;INE. Padrón Continuo
2022;49;-392767;386353;INE. Padrón Continuo
2022;50;-385119;380282;INE. Padrón Continuo
2022;51;-378727;375375;INE. Padrón Continuo
2022;52;-371956;372126;INE. Padrón Continuo
2022;53;-367014;369633;INE. Padrón Continuo
2022;54;-366867;372580;INE. Padrón Continuo
2022;55;-357020;362862;INE. Padrón Continuo
2022;56;-351435;361196;INE. Padrón Continuo
2022;57;-354221;365824;INE. Padrón Continuo
2022;58;-335528;347233;INE. Padrón Continuo
2022;59;-321665;336051;INE. Padrón Continuo
2022;60;-312216;328213;INE. Padrón Continuo
2022;61;-311027;328901;INE. Padrón Continuo
2022;62;-300735;319082;INE. Padrón Continuo
2022;63;-291306;311494;INE. Padrón Continuo
2022;64;-281598;303961;INE. Padrón Continuo
2022;65;-260206;283131;INE. Padrón Continuo
2022;66;-250345;274341;INE. Padrón Continuo
2022;67;-235740;261665;INE. Padrón Continuo
2022;68;-234480;260058;INE. Padrón Continuo
2022;69;-231131;256904;INE. Padrón Continuo
2022;70;-213077;240990;INE. Padrón Continuo
2022;71;-204408;233786;INE. Padrón Continuo
2022;72;-207692;242481;INE. Padrón Continuo
2022;73;-212928;251518;INE. Padrón Continuo
2022;74;-190698;228049;INE. Padrón Continuo
2022;75;-177374;216850;INE. Padrón Continuo
2022;76;-180034;223767;INE. Padrón Continuo
2022;77;-166403;209917;INE. Padrón Continuo
2022;78;-158563;203894;INE. Padrón Continuo
2022;79;-131907;172190;INE. Padrón Continuo
2022;80;-116522;155804;INE. Padrón Continuo
2022;81;-134763;187344;INE. Padrón Continuo
2022;82;-82686;121806;INE. Padrón Continuo
2022;83;-88543;133239;INE. Padrón Continuo
2022;84;-92236;143843;INE. Padrón Continuo
2022;85;-91577;150484;INE. Padrón Continuo
2022;86;-81547;137103;INE. Padrón Continuo
2022;87;-72238;126849;INE. Padrón Continuo
2022;88;-64311;118485;INE. Padrón Continuo
2022;89;-55367;106584;INE. Padrón Continuo
2022;90;-44435;89043;INE. Padrón Continuo
2022;91;-35884;78322;INE. Padrón Continuo
2022;92;-27221;62855;INE. Padrón Continuo
2022;93;-21069;51601;INE. Padrón Continuo
2022;94;-14713;39112;INE. Padrón Continuo
2022;95;-10873;30786;INE. Padrón Continuo
2022;96;-7367;22708;INE. Padrón Continuo
2022;97;-5201;16660;INE. Padrón Continuo
2022;98;-3509;11656;INE. Padrón Continuo
2022;99;-2246;8252;INE. Padrón Continuo
2022;100+;-4382;15257;INE. Padrón Continuo
2023;0;-172972.003;163184.33300000001;INE. Proyecciones de población
2023;1;-178537.83600000001;167368.519;INE. Proyecciones de población
2023;2;-181351.57199999999;172661.791;INE. Proyecciones de población
2023;3;-192861.82399999999;182160.79000000001;INE. Proyecciones de población
2023;4;-201760.31099999999;190832.772;INE. Proyecciones de población
2023;5;-215445.07399999999;202810.48000000001;INE. Proyecciones de población
2023;6;-226408.90100000001;213941.93100000001;INE. Proyecciones de población
2023;7;-232585.17600000001;219173.497;INE. Proyecciones de población
2023;8;-236605.53400000001;221698.902;INE. Proyecciones de población
2023;9;-233551.978;219877.451;INE. Proyecciones de población
2023;10;-246285.511;231067.01999999999;INE. Proyecciones de población
2023;11;-255132.72500000001;239249.66099999999;INE. Proyecciones de población
2023;12;-257459.617;241691.65599999999;INE. Proyecciones de población
2023;13;-263523.79300000001;245797.88699999999;INE. Proyecciones de población
2023;14;-277148.473;258907.78099999999;INE. Proyecciones de población
2023;15;-268657.62300000002;250982.25700000001;INE. Proyecciones de población
2023;16;-268270.67599999998;250481.15700000001;INE. Proyecciones de población
2023;17;-263951.87;247519.77100000001;INE. Proyecciones de población
2023;18;-264348.53600000002;246021.34599999999;INE. Proyecciones de población
2023;19;-262825.69099999999;245720.375;INE. Proyecciones de población
2023;20;-258465.318;239780.97;INE. Proyecciones de población
2023;21;-259705.92199999999;243020.09299999999;INE. Proyecciones de población
2023;22;-263166.89799999999;244971.18400000001;INE. Proyecciones de población
2023;23;-257689.86499999999;245110.64199999999;INE. Proyecciones de población
2023;24;-254419.285;240633.704;INE. Proyecciones de población
2023;25;-256260.72899999999;246856.99900000001;INE. Proyecciones de población
2023;26;-254525.10200000001;247405.60200000001;INE. Proyecciones de población
2023;27;-256690.467;247892.86300000001;INE. Proyecciones de población
2023;28;-260074.56700000001;251986.46599999999;INE. Proyecciones de población
2023;29;-268078.25;261023.69099999999;INE. Proyecciones de población
2023;30;-274744.35499999998;268762.902;INE. Proyecciones de población
2023;31;-273059.25799999997;266758.995;INE. Proyecciones de población
2023;32;-274855.16600000003;271635.54599999997;INE. Proyecciones de población
2023;33;-277480.62800000003;275771.88;INE. Proyecciones de población
2023;34;-280266.07400000002;280716.23100000003;INE. Proyecciones de población
2023;35;-282277.74599999998;284420.94699999999;INE. Proyecciones de población
2023;36;-287040.69799999997;292396.03399999999;INE. Proyecciones de población
2023;37;-296334.41200000001;301387.53600000002;INE. Proyecciones de población
